date	drop_ID	Species	tube	male	hour_spawning	hour_video	time_after_spawning	time_after_spawning.min	time_after_min_round	egg_present	replicate	Total_Sperm	Total_Paths	Slow_Sperm	Motile_Sperm	Progressive_Motile_Sperm	Total_motile_sperm	Percent_Motile	Percent_Progressive	Percent_Total_Motile	Avg_Motile_VCL	Avg_Motile_VAP	Avg_Motile_VSL	Avg_Prog_Motile_VCL	Avg_Prog_Motile_VAP	Avg_Prog_Motile_VSL	Avg_Tot_Motile_VCL	Avg_Tot_Motile_VAP	Avg_Tot_Motile_VSL	Z-video	coments
2024-03-21	c	Lophelia	7	52	09:00	10:46	01:46	1.767	1.800	no	3	211	43	0	6	36	42	2.843601896	17.06161137	19.90521327	49.29132434	45.41318456	19.49939438	155.0082919	127.7195553	124.3672042	138.6216475	115.1052169	107.7756452	down	some stuck some swiming fast
2024-03-21	a	Lophelia	9	52	09:00	10:16	01:16	1.267	1.800	no	1	171	19	1	8	10	18	4.678362573	5.847953216	10.52631579	80.62683572	47.1471749	43.99668676	135.0680277	104.9055721	102.9908159	110.8719424	79.23517336	76.77120293	down	"some stuck, some moving fast"
2024-03-21	b	Lophelia	9	52	09:00	10:16	01:16	1.267	1.800	no	2	192	22	0	10	12	22	5.208333333	6.25	11.45833333	49.29930814	42.84767693	14.95237549	138.9802827	119.9704006	114.4793364	98.21620337	84.91461713	69.23980872	down	"some stuck, some moving fast"
2024-03-21	c	Lophelia	9	52	09:00	10:16	01:16	1.267	1.800	no	3	176	17	0	6	11	17	3.409090909	6.25	9.659090909	40.98041858	37.75471303	11.60084501	135.4091091	123.690742	115.2057583	102.081336	93.36037886	78.63931833	down	"some stuck, some moving fast"
2023-02-10	a	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	1	779	92	7	79	6	85	10.1412066752246	0.770218228498075	10.9114249037227	67.2085356539247	48.5597719072909	39.3968833121029	121.690053129754	98.8677307239687	77.7988177952147	71.0542898286891	52.1109219414093	42.1076080991461	down	"high concentration , some moving, most not"
2023-02-10	a	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	2	727	92	5	82	5	87	11.2792297111417	0.687757909215956	11.9669876203576	62.762960157681	46.4242684792666	36.3047420438635	113.578054379185	85.985598124141	94.6090405969095	65.6833678715605	48.6979081140295	39.6555637997857	down	"high concentration , some moving, most not"
2023-02-10	a	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	3	743	80	10	61	7	68	8.2099596231494	0.942126514131898	9.15208613728129	66.2526961704626	47.654031947335	40.7902188330517	109.744148662219	93.1465425397152	79.8910146426934	71.8386169078544	53.1235398074808	46.1658700973366	down	"high concentration , some moving, most not"
2023-02-10	b	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	1	1276	103	19	84	0	84	6.58307210031348	0	6.58307210031348	51.2730789130188	39.9728889328541	31.859378831473	NA	NA	NA	51.2730789130188	39.9728889328541	31.859378831473	down	"high concentration , some moving, most not"
2023-02-10	b	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	2	1324	135	18	105	12	117	7.93051359516616	0.906344410876133	8.8368580060423	62.5004730274226	42.9619046471777	35.984432309318	119.741130280901	91.0364402985779	85.7843575424092	68.371309668805	47.8926262524495	41.0921169486094	down	"high concentration , some moving, most not"
2023-02-10	b	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	3	1246	99	19	75	4	79	6.01926163723917	0.321027287319422	6.34028892455859	57.1067604128539	40.8856213796225	35.9046538544569	120.464567762186	93.1478102053772	70.1496401176993	60.9711051084812	43.9768519112995	37.7946687767134	down	"high concentration , some moving, most not"
2023-02-10	c	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	1	1085	84	22	56	4	60	5.16129032258065	0.368663594470046	5.52995391705069	59.9401091022641	42.0197834616307	36.4835141981254	94.9799801413878	83.679101736977	38.962029965164	63.8616728743326	45.9136581295101	38.3834437571458	down	"high concentration , some moving, most not"
2023-02-10	c	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	2	1108	71	12	58	1	59	5.23465703971119	0.0902527075812274	5.32490974729242	52.16391099835	37.7099002628494	30.2059803036866	123.716776073423	104.624167920722	110.451219180685	53.3766714233513	38.8440403926438	31.566069098212	down	"high concentration , some moving, most not"
2023-02-10	c	Lophelia	1	47	20:00	13:00	17:00	17.000	17.000	no	3	1405	132	23	102	7	109	7.25978647686833	0.498220640569395	7.75800711743772	57.4093163434575	40.7636398830712	35.9133883357242	128.635959742697	90.5185799802135	102.395618515562	61.9835044516655	43.9589112654565	40.1828893564478	down	"high concentration , some moving, most not"
2023-02-11	a	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	1	160	43	1	32	9	41	20	5.625	25.625	65.3757178005515	46.4264233576684	36.4475421984231	111.85983388334	92.1185798185586	56.1565988037237	75.8705599105977	57.011588704706	40.8687276991636	down	some stuck some swiming
2023-02-11	a	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	2	147	38	2	29	6	35	19.7278911564626	4.08163265306122	23.8095238095238	63.5235141609085	45.1472165871589	33.7929798403692	112.546901143562	93.0580785078428	71.5380833176247	72.5987563622887	54.0927759394893	41.3757886861613	down	some stuck some swiming
2023-02-11	a	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	3	134	29	1	23	5	28	17.1641791044776	3.73134328358209	20.8955223880597	66.5034055788327	49.803201675139	38.9117514808835	112.432623192147	95.3649101540735	69.1258206958701	74.7050515812102	57.9392210463773	44.3071209835596	down	some stuck some swiming
2023-02-11	b	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	1	141	25	0	22	3	25	15.6028368794326	2.12765957446809	17.7304964539007	62.2431770811307	51.6354940169894	31.6078779812011	94.816333256961	81.8322037096936	61.9783014325116	66.1519558222304	55.2590991801139	35.2523287953583	down	some stuck some swiming
2023-02-11	b	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	2	120	18	0	16	2	18	13.3333333333333	1.66666666666667	15	69.812725263927	51.404277351631	33.1862025753297	102.877618183763	89.7475031935258	91.5146384918437	73.48660225502	55.6646357785082	39.6671398993868	down	some stuck some swiming
2023-02-11	b	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	3	117	24	2	21	1	22	17.948717948718	0.854700854700855	18.8034188034188	63.1037321034106	50.5317951125817	33.899023050706	100.175524216979	84.1913992143106	90.0742487769089	64.7888135631183	52.0617771172057	36.4524424018971	down	some stuck some swiming
2023-02-11	c	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	1	118	28	2	23	3	26	19.4915254237288	2.54237288135593	22.0338983050847	62.7785133344604	46.4436814115829	33.1264882595376	135.883768937924	104.453585243592	71.551398497616	71.21373513486	53.1371318537378	37.5601317485466	down	some stuck some swiming
2023-02-11	c	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	2	131	31	0	22	9	31	16.793893129771	6.87022900763359	23.6641221374046	60.8617062657602	45.056770407843	26.8236879920815	111.11982332822	92.8909206708553	66.2992482526715	75.4527725097002	58.9441043551691	38.2843345193496	down	some stuck some swiming
2023-02-11	c	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	yes	3	105	22	2	18	1	19	17.1428571428571	0.952380952380952	18.0952380952381	68.0445153597927	50.3869166523394	29.8501985758464	95.1199676530595	81.1497604476096	48.7231789805397	70.3911764898812	53.3844151063028	31.1325241092213	down	some stuck some swiming
2023-02-11	a	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	1	204	8	3	5	0	5	2.45098039215686	0	2.45098039215686	54.2460415852295	36.7158189516138	31.7740702196997	NA	NA	NA	54.2460415852295	36.7158189516138	31.7740702196997	down	"some stuck, most not swiming"
2023-02-11	a	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	2	182	7	2	5	0	5	2.74725274725275	0	2.74725274725275	41.1033369442408	34.5324064624058	19.4807234112824	NA	NA	NA	41.1033369442408	34.5324064624058	19.4807234112824	down	"some stuck, most not swiming"
2023-02-11	a	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	3	193	4	2	2	0	2	1.03626943005181	0	1.03626943005181	43.9875494881693	34.6635746972118	38.5069583983469	NA	NA	NA	43.9875494881693	34.6635746972118	38.5069583983469	down	"some stuck, most not swiming"
2023-02-11	b	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	1	215	2	1	1	0	1	0.465116279069767	0	0.465116279069767	38.4043412337542	32.0224111896052	36.7574589246403	NA	NA	NA	38.4043412337542	32.0224111896052	36.7574589246403	down	"some stuck, most not swiming"
2023-02-11	b	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	2	200	3	0	3	0	3	1.5	0	1.5	42.3896096319843	38.8876563594006	35.9942386849519	NA	NA	NA	42.3896096319843	38.8876563594006	35.9942386849519	down	"some stuck, most not swiming"
2023-02-11	b	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	3	198	8	2	6	0	6	3.03030303030303	0	3.03030303030303	50.0591648884381	35.672539004622	31.5005317968779	NA	NA	NA	50.0591648884381	35.672539004622	31.5005317968779	down	"some stuck, most not swiming"
2023-02-11	c	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	1	173	2	1	1	0	1	0.578034682080925	0	0.578034682080925	33.431691931713	32.9078958282491	24.8095740351741	NA	NA	NA	33.431691931713	32.9078958282491	24.8095740351741	down	"some stuck, most not swiming"
2023-02-11	c	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	2	158	1	0	1	0	1	0.632911392405063	0	0.632911392405063	32.0727822317595	24.5700898728706	17.5657899746439	NA	NA	NA	32.0727822317595	24.5700898728706	17.5657899746439	down	"some stuck, most not swiming"
2023-02-11	c	Lophelia	1	36	20:00	20:05	00:05	0.083	0.083	no	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	down	"some stuck, most not swiming"
2023-02-13	a	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	1	420	253	4	201	42	243	47.8571428571429	10	57.8571428571429	55.3834017770913	40.3051755377354	27.2794178983893	123.703774065535	101.090062233705	102.470274580763	68.3633543257216	51.5049138836676	41.2157238988478	down	some stuck some swiming
2023-02-13	a	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	2	386	144	4	85	55	140	22.020725388601	14.2487046632124	36.2694300518135	81.6718825762571	53.8766197532117	53.9903633008712	117.815654843937	98.5300864527549	98.9393325421214	95.871221681417	71.4190530994608	71.6488869313623	down	some stuck some swiming
2023-02-13	a	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	3	418	153	1	91	58	149	21.7703349282297	13.8755980861244	35.6459330143541	80.2108309603918	55.0131487492237	55.4937814857206	118.608727807587	98.6325736200182	99.9366290513726	95.1305624785791	72.1429258639933	72.7623739727138	down	some stuck some swiming
2023-02-13	b	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	1	850	252	8	160	83	243	18.8235294117647	9.76470588235294	28.5882352941176	79.6586208567344	53.6190076942097	51.466210439041	124.018997974137	98.99095729033	94.8762238909882	94.8625268789948	69.1591196753397	66.363840504964	down	high concentration many moving
2023-02-13	b	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	2	813	261	24	167	67	234	20.5412054120541	8.24108241082411	28.7822878228782	81.9998317953661	52.6735260359871	51.6186135956132	121.662871167882	98.4967286590041	102.278028396524	93.4181856328393	65.9646271678332	66.2512858159841	down	high concentration many moving
2023-02-13	b	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	3	804	216	5	137	74	211	17.0398009950249	9.20398009950249	26.2437810945274	80.813632506403	55.405188535981	51.6914452724756	123.889709477931	99.1643621248824	101.111448107064	95.9208822499722	70.7520077093398	69.0235789680184	down	high concentration many moving
2023-02-13	c	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	1	202	69	1	41	26	67	20.2970297029703	12.8712871287129	33.1683168316832	74.8458517966871	54.5640242103004	47.8978779101629	111.201401827262	94.1178079145523	93.6939440516726	89.0368269096084	70.0515691843532	65.6750108472588	down	some stuck some swiming
2023-02-13	c	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	2	213	78	3	39	35	74	18.3098591549296	16.4319248826291	34.7417840375587	73.4226784756715	57.0042937650887	45.9692603490734	114.385575922961	95.9332673237832	94.8383763992894	92.8754887559514	75.4745252256954	69.1136383156108	down	some stuck some swiming
2023-02-13	c	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	yes	3	210	83	2	52	29	81	24.7619047619048	13.8095238095238	38.5714285714286	70.9564609116511	57.0100765260807	50.0655326354574	117.887291879161	96.3589377303927	99.3773926095745	87.7588571839695	71.0979404140443	67.7203960829808	down	some stuck some swiming
2023-02-13	a	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	1	1023	159	19	113	25	138	11.0459433040078	2.44379276637341	13.4897360703812	62.1474319862523	44.6416769655926	39.8338900669074	109.857202331736	92.4532344732532	83.093523334799	71.285699132334	53.6792192956422	48.235425713784	down	"high concentration, some swiming"
2023-02-13	a	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	2	1041	146	19	107	19	126	10.2785782901057	1.82516810758886	12.1037463976945	65.7980300192646	46.9665279614383	39.0628468740735	117.223339569857	94.7249563834151	99.3485187011624	73.7040882107016	54.3663225485408	48.4296583420868	down	"high concentration, some swiming"
2023-02-13	a	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	3	1054	151	16	113	21	134	10.7210626185958	1.99240986717268	12.7134724857685	64.3816333441848	44.1166709866788	39.2887285223875	115.737017055892	95.5702724097785	90.5976246642544	72.5919207562083	52.3854672013253	47.5615836051696	down	"high concentration, some swiming"
2023-02-13	b	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	1	979	226	21	182	20	202	18.5903983656793	2.04290091930541	20.6332992849847	65.0333400880286	47.211475101367	40.7789863086249	118.60876407085	89.8013369041968	91.1685506494695	71.5891544220466	51.8431227589113	46.8337759109298	down	"high concentration, some swiming"
2023-02-13	b	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	2	991	242	23	194	23	217	19.5761856710394	2.32088799192735	21.8970736629667	71.147772773257	46.3535746526504	46.9168502446982	116.430475860906	95.2151981767623	92.5014022707698	76.1047872357908	51.7877924646696	51.8032520931105	down	"high concentration, some swiming"
2023-02-13	b	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	3	995	233	26	177	29	206	17.7889447236181	2.91457286432161	20.7035175879397	70.3582228494661	47.8423998039584	43.65177884655	114.176262348372	93.720563274832	88.4707108717255	76.6271155626285	54.4221724422924	49.8405782885679	down	"high concentration, some swiming"
2023-02-13	c	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	1	745	200	20	136	40	176	18.255033557047	5.36912751677852	23.6241610738255	74.9796188077277	48.3978837645669	49.3068210305566	117.043238544506	95.1480591558833	97.2328687607117	85.0108183639355	59.4775799669215	60.5939387201922	down	"high concentration, some swiming"
2023-02-13	c	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	2	750	178	18	120	37	157	16	4.93333333333333	20.9333333333333	74.8123086412253	49.8317387314779	48.605789269595	118.945383889301	98.2308750419653	96.7229132521051	85.5296896829375	61.5803811966273	60.1578703171144	down	"high concentration, some swiming"
2023-02-13	c	Lophelia	1	48	14:20	16:40	02:20	2.333	2.333	no	3	828	220	20	150	47	197	18.1159420289855	5.67632850241546	23.792270531401	74.8182781002256	49.2698148965345	47.1339930167497	123.822790131962	97.4372089859811	101.719793931544	86.6817093677157	61.0369460559335	60.3207417963557	down	"high concentration, some swiming"
2023-03-02	a	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	1	69	15	1	8	5	13	11.5942028985507	7.2463768115942	18.8405797101449	63.6941051022213	53.6155003971634	39.957729020064	115.759939349096	97.6690160111375	103.71547287226	85.3741186036544	71.2272934448168	66.4223031348725	down	some stuck some swiming
2023-03-02	a	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	2	306	39	2	19	16	35	6.20915032679739	5.22875816993464	11.437908496732	62.8052801460296	48.825041902312	39.090720720238	121.276696428393	99.707766199003	108.233474644462	90.2997299101603	72.5059307594118	71.7392306077282	down	some stuck some swiming
2023-03-02	a	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	3	308	48	4	26	18	44	8.44155844155844	5.84415584415584	14.2857142857143	67.2457481314867	47.5381994514401	46.7526944425371	119.647081526233	98.8526297780082	104.670150445844	88.6826572475191	68.5304664032179	70.4461991711625	down	some stuck some swiming
2023-03-02	b	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	1	70	20	1	5	14	19	7.14285714285714	20	27.1428571428571	78.976363138118	58.3553832457262	42.7701485720181	116.734674780617	98.5792206702282	99.7590217748966	106.798276979959	87.9940002953593	84.7619498794023	down	some stuck some swiming
2023-03-02	b	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	2	92	15	0	6	9	15	6.52173913043478	9.78260869565217	16.304347826087	69.4686829214534	54.5592772081074	47.3163557352578	115.422822089724	94.7173439536779	102.391685587941	97.0411664224156	78.6541172554497	80.3615536468676	down	some stuck some swiming
2023-03-02	b	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	3	92	17	2	2	13	15	2.17391304347826	14.1304347826087	16.304347826087	57.9384828221942	48.584037581098	53.3943654370899	115.479641471349	97.5201216122885	104.397091336966	107.807486984795	90.9953104081298	97.5967278836495	down	some stuck some swiming
2023-03-02	c	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	1	245	73	2	27	43	70	11.0204081632653	17.5510204081633	28.5714285714286	69.8071235784623	50.4682117950431	45.6180450739322	122.712759880818	102.198721130515	109.917066985273	102.462162152649	82.2126813899733	85.2619250817533	down	some stuck some swiming
2023-03-02	c	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	2	259	92	4	32	55	87	12.3552123552124	21.2355212355212	33.5907335907336	69.5731958091234	49.4794685018726	46.2805973413838	123.060058758578	100.126752961259	106.245044993336	103.293614637271	81.4788786638243	84.1808300643901	down	some stuck some swiming
2023-03-02	c	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	yes	3	271	49	1	30	18	48	11.070110701107	6.64206642066421	17.7121771217712	65.5288243140482	52.6901090113935	53.0510989012874	120.69286679313	99.7399279193701	108.069870939893	86.2153402437041	70.3337911018847	73.6831384157645	down	some stuck some swiming
2023-03-02	a	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	down	"many stuck, a few moving a little "
2023-03-02	a	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	down	"many stuck, a few moving a little "
2023-03-02	a	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	3	110	16	1	5	10	15	4.54545454545455	9.09090909090909	13.6363636363636	58.0167407748457	41.900069617247	26.7040550340028	130.07869341198	109.482525646943	114.083324353886	106.058042532935	86.955040303711	84.956901247258	down	"many stuck, a few moving a little "
2023-03-02	b	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	1	154	3	1	2	0	2	1.2987012987013	0	1.2987012987013	39.8427941861771	30.4707351475389	4.00462662729002	NA	NA	NA	39.8427941861771	30.4707351475389	4.00462662729002	down	"many stuck, a few moving a little "
2023-03-02	b	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	2	146	1	0	1	0	1	0.684931506849315	0	0.684931506849315	49.1836571855896	42.1962208404488	9.33519186485196	NA	NA	NA	49.1836571855896	42.1962208404488	9.33519186485196	down	"many stuck, a few moving a little "
2023-03-02	b	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	3	117	12	0	6	6	12	5.12820512820513	5.12820512820513	10.2564102564103	62.8648214048187	50.7564405222497	40.887331148507	124.685456546663	105.501708399003	113.913139924898	93.7751389757411	78.1290744606263	77.4002355367024	down	"many stuck, a few moving a little "
2023-03-02	c	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	1	118	8	2	1	5	6	0.847457627118644	4.23728813559322	5.08474576271187	77.2797659671525	65.427180700554	69.5623005594426	126.915709667974	107.596679683741	115.922591367825	118.643052384504	100.56842985321	108.195876233095	down	"many stuck, a few moving a little "
2023-03-02	c	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	2	113	7	1	3	3	6	2.65486725663717	2.65486725663717	5.30973451327434	83.3217676052652	47.9438521062849	57.0809342380315	125.524435474888	106.07123150711	114.367338150365	104.423101540077	77.0075418066974	85.7241361941982	down	"many stuck, a few moving a little "
2023-03-02	c	Lophelia	1	48	23:00	23:27	00:27	0.450	0.450	no	3	120	10	3	4	3	7	3.33333333333333	2.5	5.83333333333333	41.8746113135697	34.5675413965044	28.552433727267	116.934513812165	99.0152706994159	106.833106701046	74.0431409558247	62.1879968120379	62.1012935731723	down	"many stuck, a few moving a little "
2023-07-06	a	Desmo	1	19	21:45	01:00	03:15	3.250	3.250	no	1	453	66	6	43	17	60	9.49227373068433	3.75275938189845	13.2450331125828	72.3898253651433	48.5779520470056	44.3976104619973	134.898629176542	101.822983345196	113.888242243403	90.1006531117063	63.6640442481596	64.0866228000621	down	some sperm stuck but many swimming fast
2023-07-06	b	Desmo	1	19	21:45	01:00	03:15	3.250	3.250	no	1	552	95	9	51	34	85	9.23913043478261	6.15942028985507	15.3985507246377	82.8627008833341	48.0175892102581	53.840472951229	137.203185352241	105.421547811033	113.61310065038	104.478959205155	71.0831285480309	77.8483126897026	down	some sperm stuck but many swimming fast
2023-07-06	c	Desmo	1	19	21:45	01:00	03:15	3.250	3.250	no	1	559	103	12	57	33	90	10.1967799642218	5.90339892665474	16.1001788908766	85.1951012066889	50.0413378698405	53.6824684051523	135.97983809562	108.141721966653	114.375370307283	103.711427148943	71.4390380583831	76.0498161310203	down	some sperm stuck but many swimming fast
2023-07-06	d	Desmo	1	19	21:45	01:00	03:15	3.250	3.250	no	1	641	131	15	76	38	114	11.8564742589704	5.92823712948518	17.7847113884555	72.760553622757	44.2220389020574	46.9428046389735	130.817955952135	106.125128122886	107.954874208007	92.7000309131786	65.1139187229681	67.4774333904303	down	many sperm stuck but many swimming fast
2023-07-06	a	Desmo	1	19	21:45	23:20	00:00	25.583	25.583	yes	1	38	21	21	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	down	"not really swiming, just some shaking "
2023-07-06	a	Desmo	1	19	21:45	23:20	00:00	25.583	25.583	no	1	94	59	55	4	0	4	4.25531914893617	0	4.25531914893617	40.8092236438365	28.9621501259356	19.7793260976244	NA	NA	NA	40.8092236438365	28.9621501259356	19.7793260976244	down	"not really swiming, just some shaking "
2023-07-06	b	Desmo	1	19	21:45	23:20	00:00	25.583	25.583	yes	1	43	26	26	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	down	"not really swiming, just some shaking "
2023-07-06	b	Desmo	1	19	21:45	23:20	00:00	25.583	25.583	no	1	89	57	54	3	0	3	3.37078651685393	0	3.37078651685393	38.5939829763541	32.3023592598108	13.7888982688217	NA	NA	NA	38.5939829763541	32.3023592598108	13.7888982688217	down	"not really swiming, just some shaking "
2024-07-03	a	Desmo	2	32	00:45	01:49	01:04	1.067	1.100	no	1	346	39	2	34	3	37	9.82658959537572	0.867052023121387	10.6936416184971	43.3169673270761	38.3360540936346	15.0840733239176	153.381095490867	113.689781059762	93.9550041933649	52.241085826843	44.4458157395368	21.4790136646836	down 	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	a	Desmo	2	32	00:45	01:49	01:04	1.067	1.100	no	2	296	37	2	30	5	35	10.1351351351351	1.68918918918919	11.8243243243243	37.9369227785505	35.3025133461186	7.99519364060663	137.042124126658	120.070002827788	103.943566946505	52.094808685423	47.4121547006428	21.7021041128778	down 	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	b	Desmo	2	32	00:45	01:49	01:04	1.067	1.100	no	3	317	55	2	39	14	53	12.3028391167192	4.41640378548896	16.7192429022082	42.280302743293	33.434647709873	12.7259047759844	133.672592676298	109.267262042986	96.8773209211721	66.4216623482376	53.465904326167	34.9545807388642	down 	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	b	Desmo	2	32	00:45	01:53	01:08	1.133	1.100	no	1	682	193	9	136	48	184	19.941348973607	7.03812316715543	26.9794721407625	44.2547127424744	38.2658114801278	12.7308311017522	138.162429616226	117.273176542539	105.578725301502	68.7523780138879	58.8764284529307	36.9520208929914	down 	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	c	Desmo	2	32	00:45	01:53	01:08	1.133	1.100	no	2	773	175	8	131	36	167	16.9469598965071	4.65717981888745	21.6041397153946	42.3624017315829	37.950333639968	10.8285286469673	132.35115223956	115.118348978661	99.9880094750128	61.7611742961768	54.5853549105844	30.0485364901388	down 	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	c	Desmo	2	32	00:45	01:53	01:08	1.133	1.100	no	3	880	149	4	129	16	145	14.6590909090909	1.81818181818182	16.4772727272727	40.7913288779509	36.5909402010225	10.1609307197153	131.058922193193	109.902614437371	101.852891583327	50.7518908989432	44.6805042546885	20.2786643322518	down 	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	a	Desmo	1	54	00:16	01:41	01:25	1.417	1.417	no	1	367	71	4	51	16	67	13.8964577656676	4.35967302452316	18.2561307901907	48.8548377139475	36.380427528368	13.8083786164531	139.693379173431	104.525513274862	96.7460768492354	70.5476237341227	52.6538808409637	33.6143961048787	down	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	b	Desmo	1	54	00:16	01:41	01:25	1.417	1.417	no	1	338	68	5	47	16	63	13.905325443787	4.73372781065089	18.6390532544379	46.2810990726102	39.5780991887049	13.4625639018915	140.659396680565	108.747527456745	90.4091510229932	70.2501905285987	57.1449381139214	33.0045542818539	down	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	c	Desmo	1	54	00:16	01:41	01:25	1.417	1.417	no	1	362	61	1	50	10	60	13.8121546961326	2.76243093922652	16.5745856353591	44.9883052768703	39.3589371903788	12.2582819829173	131.782192497584	109.618876504376	103.025519310699	59.4539531469892	51.0689270760451	27.3861548708809	down	"looks cloged but not stuck to the slide, some shaking "
2024-07-03	a	Desmo	1	56	23:45	02:20	02:35	2.583	2.583	no	1	983	108	19	48	40	88	4.88301119023398	4.06917599186165	8.95218718209562	40.7140110558304	35.5710374110625	15.883477871916	156.281421251477	127.873128417233	128.735464250597	93.1665552834533	77.5461413135375	67.2271770762397	down	"dark, looks cloged but not stuck to the slide, some shaking "
2024-07-03	a	Desmo	1	56	23:45	02:20	02:35	2.583	2.583	no	2	904	96	20	38	38	76	4.20353982300885	4.20353982300885	8.4070796460177	58.9517430591058	44.9988354128186	27.884267839886	157.51485898404	125.906962688021	129.393039014355	108.233301021573	85.4528990504196	78.6386534271206	down	"dark, looks cloged but not stuck to the slide, some shaking "
2024-07-03	b	Desmo	1	56	23:45	02:20	02:35	2.583	2.583	no	3	1001	103	8	56	39	95	5.59440559440559	3.8961038961039	9.49050949050949	55.8094574629211	43.3905394743854	26.8622846193085	159.655178153241	121.649603859502	117.691491669019	98.4408585884208	75.5179448535385	64.1500643555054	down	"dark, looks cloged but not stuck to the slide, some shaking "
2024-07-03	b	Desmo	1	56	23:45	02:20	02:35	2.583	2.583	no	1	175	40	1	27	11	38	15.4285714285714	6.28571428571429	21.7142857142857	41.9545565684241	36.5266220242887	7.30046386749657	159.150117711855	135.325367880827	134.607166892964	76.036104906029	65.4869872864468	44.6953823014701	down	"dark, some stuck, some swiming , somestains on the slide"
